year,khoi,diem_moc,percentile,count_greater_equal,top_percent,higher_than_count,count_exact,view
2025,A1,7.5,99.9953707990001,64803,99.99074159800018,64800,3,Miền Bắc
2025,A1,7.25,99.99691386600006,64804,99.9953707990001,64803,1,Miền Bắc
2025,A1,7.0,99.99845693300003,64805,99.99691386600006,64804,1,Miền Bắc
2025,A1,6.25,100.0,64806,99.99845693300003,64805,1,Miền Bắc
2025,B,29.75,0.005780012716027975,1,0.0,0,1,Miền Bắc
2025,B,29.5,0.028900063580139877,5,0.005780012716027975,1,4,Miền Bắc
2025,B,29.25,0.03468007629616785,6,0.028900063580139877,5,1,Miền Bắc
2025,B,29.0,0.0924802034564476,16,0.03468007629616785,6,10,Miền Bắc
2025,B,28.75,0.16762036876481126,29,0.0924802034564476,16,13,Miền Bắc
2025,B,28.5,0.3236807120975666,56,0.16762036876481126,29,27,Miền Bắc
2025,B,28.25,0.5491012080226576,95,0.3236807120975666,56,39,Miền Bắc
2025,B,28.0,0.8612218946881683,149,0.5491012080226576,95,54,Miền Bắc
2025,B,27.75,1.2311427085139588,213,0.8612218946881683,149,64,Miền Bắc
2025,B,27.5,1.693543725796197,293,1.2311427085139588,213,80,Miền Bắc
2025,B,27.25,2.2195248829547425,384,1.693543725796197,293,91,Miền Bắc
2025,B,27.0,2.9073463961620716,503,2.2195248829547425,384,119,Miền Bắc
2025,B,26.75,3.8205884052944916,661,2.9073463961620716,503,158,Miền Bắc
2025,B,26.5,4.733830414426912,819,3.8205884052944916,661,158,Miền Bắc
2025,B,26.25,5.762672677879891,997,4.733830414426912,819,178,Miền Bắc
2025,B,26.0,6.820415004913011,1180,5.762672677879891,997,183,Miền Bắc
2025,B,25.75,7.912837408242298,1369,6.820415004913011,1180,189,Miền Bắc
2025,B,25.5,9.005259811571586,1558,7.912837408242298,1369,189,Miền Bắc
2025,B,25.25,10.276862609097739,1778,9.005259811571586,1558,220,Miền Bắc
2025,B,25.0,11.479105254031559,1986,10.276862609097739,1778,208,Miền Bắc
2025,B,24.75,12.652447835385239,2189,11.479105254031559,1986,203,Miền Bắc
2025,B,24.5,13.981850760071673,2419,12.652447835385239,2189,230,Miền Bắc
2025,B,24.25,15.47309404080689,2677,13.981850760071673,2419,258,Miền Bắc
2025,B,24.0,16.70423674932085,2890,15.47309404080689,2677,213,Miền Bắc
2025,B,23.75,18.15501994104387,3141,16.70423674932085,2890,251,Miền Bắc
2025,B,23.5,19.709843361655395,3410,18.15501994104387,3141,269,Miền Bắc
2025,B,23.25,21.258886769550895,3678,19.709843361655395,3410,268,Miền Bắc
2025,B,23.0,22.686549910409802,3925,21.258886769550895,3678,247,Miền Bắc
2025,B,22.75,24.206693254725163,4188,22.686549910409802,3925,263,Miền Bắc
2025,B,22.5,25.59389630657187,4428,24.206693254725163,4188,240,Miền Bắc
2025,B,22.25,27.009999421998725,4673,25.59389630657187,4428,245,Miền Bắc
2025,B,22.0,28.489682677301893,4929,27.009999421998725,4673,256,Miền Bắc
2025,B,21.75,29.84220565285244,5163,28.489682677301893,4929,234,Miền Bắc
2025,B,21.5,31.431709149760128,5438,29.84220565285244,5163,275,Miền Bắc
2025,B,21.25,32.95185249407548,5701,31.431709149760128,5438,263,Miền Bắc
2025,B,21.0,34.56447604184729,5980,32.95185249407548,5701,279,Miền Bắc
2025,B,20.75,36.28691983122363,6278,34.56447604184729,5980,298,Miền Bắc
2025,B,20.5,37.801283162822955,6540,36.28691983122363,6278,262,Miền Bắc
2025,B,20.25,39.575747066643544,6847,37.801283162822955,6540,307,Miền Bắc
2025,B,20.0,41.223050690711524,7132,39.575747066643544,6847,285,Miền Bắc
2025,B,19.75,42.96861453095197,7434,41.223050690711524,7132,302,Miền Bắc
2025,B,19.5,44.598578116871856,7716,42.96861453095197,7434,282,Miền Bắc
2025,B,19.25,46.32680191896422,8015,44.598578116871856,7716,299,Miền Bắc
2025,B,19.0,48.07236575920467,8317,46.32680191896422,8015,302,Miền Bắc
2025,B,18.75,49.80058956129704,8616,48.07236575920467,8317,299,Miền Bắc
2025,B,18.5,51.73111380845038,8950,49.80058956129704,8616,334,Miền Bắc
2025,B,18.25,53.632737992023586,9279,51.73111380845038,8950,329,Miền Bắc
2025,B,18.0,55.4129819085602,9587,53.632737992023586,9279,308,Miền Bắc
2025,B,17.75,56.95624530373967,9854,55.4129819085602,9587,267,Miền Bắc
2025,B,17.5,58.857869487312875,10183,56.95624530373967,9854,329,Miền Bắc
2025,B,17.25,60.58031327668921,10481,58.857869487312875,10183,298,Miền Bắc
2025,B,17.0,62.25073695162129,10770,60.58031327668921,10481,289,Miền Bắc
2025,B,16.75,63.898040575689265,11055,62.25073695162129,10770,285,Miền Bắc
2025,B,16.5,65.88058493728686,11398,63.898040575689265,11055,343,Miền Bắc
2025,B,16.25,67.79376914629212,11729,65.88058493728686,11398,331,Miền Bắc
2025,B,16.0,69.45841280850817,12017,67.79376914629212,11729,288,Miền Bắc
2025,B,15.75,71.17507658516848,12314,69.45841280850817,12017,297,Miền Bắc
2025,B,15.5,72.84550026010056,12603,71.17507658516848,12314,289,Miền Bắc
2025,B,15.25,74.76446448182186,12935,72.84550026010056,12603,332,Miền Bắc
2025,B,15.0,76.446448182186,13226,74.76446448182186,12935,291,Miền Bắc
2025,B,14.75,78.17467198427836,13525,76.446448182186,13226,299,Miền Bắc
2025,B,14.5,79.82197560834634,13810,78.17467198427836,13525,285,Miền Bắc
2025,B,14.25,81.27853881278538,14062,79.82197560834634,13810,252,Miền Bắc
2025,B,14.0,82.74088202994047,14315,81.27853881278538,14062,253,Miền Bắc
2025,B,13.75,84.1916652216635,14566,82.74088202994047,14315,251,Miền Bắc
2025,B,13.5,85.52684815906595,14797,84.1916652216635,14566,231,Miền Bắc
2025,B,13.25,86.88515114733252,15032,85.52684815906595,14797,235,Miền Bắc
2025,B,13.0,88.19721403387088,15259,86.88515114733252,15032,227,Miền Bắc
2025,B,12.75,89.46303681868099,15478,88.19721403387088,15259,219,Miền Bắc
2025,B,12.5,90.7635396797873,15703,89.46303681868099,15478,225,Miền Bắc
2025,B,12.25,91.91954222299289,15903,90.7635396797873,15703,200,Miền Bắc
2025,B,12.0,92.89058435928558,16071,91.91954222299289,15903,168,Miền Bắc
2025,B,11.75,93.91364661002254,16248,92.89058435928558,16071,177,Miền Bắc
2025,B,11.5,94.76330847927865,16395,93.91364661002254,16248,147,Miền Bắc
2025,B,11.25,95.4973700942142,16522,94.76330847927865,16395,127,Miền Bắc
2025,B,11.0,96.20253164556962,16644,95.4973700942142,16522,122,Miền Bắc
2025,B,10.75,96.84989306976476,16756,96.20253164556962,16644,112,Miền Bắc
2025,B,10.5,97.35853418877521,16844,96.84989306976476,16756,88,Miền Bắc
2025,B,10.25,97.8902953586498,16936,97.35853418877521,16844,92,Miền Bắc
2025,B,10.0,98.3064562742038,17008,97.8902953586498,16936,72,Miền Bắc
2025,B,9.75,98.63013698630137,17064,98.3064562742038,17008,56,Miền Bắc
2025,B,9.5,98.90757759667072,17112,98.63013698630137,17064,48,Miền Bắc
2025,B,9.25,99.11565805444772,17148,98.90757759667072,17112,36,Miền Bắc
2025,B,9.0,99.31795849950869,17183,99.11565805444772,17148,35,Miền Bắc
2025,B,8.75,99.43933876654528,17204,99.31795849950869,17183,21,Miền Bắc
2025,B,8.5,99.61851916074215,17235,99.43933876654528,17204,31,Miền Bắc
2025,B,8.25,99.72833940234669,17254,99.61851916074215,17235,19,Miền Bắc
2025,B,8.0,99.82659961851917,17271,99.72833940234669,17254,17,Miền Bắc
2025,B,7.75,99.88439974567945,17281,99.82659961851917,17271,10,Miền Bắc
2025,B,7.5,99.93063984740766,17289,99.88439974567945,17281,8,Miền Bắc
2025,B,7.25,99.96531992370383,17295,99.93063984740766,17289,6,Miền Bắc
2025,B,7.0,99.98265996185192,17298,99.96531992370383,17295,3,Miền Bắc
2025,B,6.75,99.98843997456794,17299,99.98265996185192,17298,1,Miền Bắc
2025,B,6.5,99.99421998728397,17300,99.98843997456794,17299,1,Miền Bắc
2025,B,6.25,100.0,17301,99.99421998728397,17300,1,Miền Bắc
2025,C,29.75,0.0005778442940765181,1,0.0,0,1,Miền Bắc
2025,C,29.5,0.0075119758229947355,13,0.0005778442940765181,1,12,Miền Bắc
2025,C,29.25,0.03467065764459109,60,0.0075119758229947355,13,47,Miền Bắc
2025,C,29.0,0.09707784140485505,168,0.03467065764459109,60,108,Miền Bắc
2025,C,28.75,0.2034011915149344,352,0.09707784140485505,168,184,Miền Bắc
2025,C,28.5,0.3975568743246445,688,0.2034011915149344,352,336,Miền Bắc
2025,C,28.25,0.7165269246548824,1240,0.3975568743246445,688,552,Miền Bắc
2025,C,28.0,1.1620448753878778,2011,0.7165269246548824,1240,771,Miền Bắc
2025,C,27.75,1.7578023425807683,3042,1.1620448753878778,2011,1031,Miền Bắc
2025,C,27.5,2.4575717827074315,4253,1.7578023425807683,3042,1211,Miền Bắc
2025,C,27.25,3.3035358292354546,5717,2.4575717827074315,4253,1464,Miền Bắc
2025,C,27.0,4.271425021813622,7392,3.3035358292354546,5717,1675,Miền Bắc
2025,C,26.75,5.345059720207793,9250,4.271425021813622,7392,1858,Miền Bắc
2025,C,26.5,6.522706391535736,11288,5.345059720207793,9250,2038,Miền Bắc
2025,C,26.25,7.81649976597306,13527,6.522706391535736,11288,2239,Miền Bắc
2025,C,26.0,9.20563744893301,15931,7.81649976597306,13527,2404,Miền Bắc
2025,C,25.75,10.688385907533355,18497,9.20563744893301,15931,2566,Miền Bắc
2025,C,25.5,12.186736162073768,21090,10.688385907533355,18497,2593,Miền Bắc
2025,C,25.25,13.76309539631451,23818,12.186736162073768,21090,2728,Miền Bắc
2025,C,25.0,15.355634270789393,26574,13.76309539631451,23818,2756,Miền Bắc
2025,C,24.75,17.0042240417897,29427,15.355634270789393,26574,2853,Miền Bắc
2025,C,24.5,18.70308626637466,32367,17.0042240417897,29427,2940,Miền Bắc
2025,C,24.25,20.395014359430707,35295,18.70308626637466,32367,2928,Miền Bắc
2025,C,24.0,22.09445442830975,38236,20.395014359430707,35295,2941,Miền Bắc
2025,C,23.75,23.85283461518459,41279,22.09445442830975,38236,3043,Miền Bắc
2025,C,23.5,25.657442345585558,44402,23.85283461518459,41279,3123,Miền Bắc
2025,C,23.25,27.492675823572583,47578,25.657442345585558,44402,3176,Miền Bắc
2025,C,23.0,29.35160091761674,50795,27.492675823572583,47578,3217,Miền Bắc
2025,C,22.75,31.160831402370313,53926,29.35160091761674,50795,3131,Miền Bắc
2025,C,22.5,32.99375350318103,57098,31.160831402370313,53926,3172,Miền Bắc
2025,C,22.25,34.882148656223094,60366,32.99375350318103,57098,3268,Miền Bắc
2025,C,22.0,36.68386716515368,63484,34.882148656223094,60366,3118,Miền Bắc
2025,C,21.75,38.58208567119504,66769,36.68386716515368,63484,3285,Miền Bắc
2025,C,21.5,40.46990297994302,70036,38.58208567119504,66769,3267,Miền Bắc
2025,C,21.25,42.369855018866616,73324,40.46990297994302,70036,3288,Miền Bắc
2025,C,21.0,44.26229508196721,76599,42.369855018866616,73324,3275,Miền Bắc
2025,C,20.75,46.09579502707201,79772,44.26229508196721,76599,3173,Miền Bắc
2025,C,20.5,47.959920719762856,82998,46.09579502707201,79772,3226,Miền Bắc
2025,C,20.25,49.85409431574568,86276,47.959920719762856,82998,3278,Miền Bắc
2025,C,20.0,51.74942360031666,89556,49.85409431574568,86276,3280,Miền Bắc
2025,C,19.75,53.59679180847928,92753,51.74942360031666,89556,3197,Miền Bắc
2025,C,19.5,55.51061211046071,96065,53.59679180847928,92753,3312,Miền Bắc
2025,C,19.25,57.38513900044494,99309,55.51061211046071,96065,3244,Miền Bắc
2025,C,19.0,59.315138942660504,102649,57.38513900044494,99309,3340,Miền Bắc
2025,C,18.75,61.13245924753116,105794,59.315138942660504,102649,3145,Miền Bắc
2025,C,18.5,62.91915380481575,108886,61.13245924753116,105794,3092,Miền Bắc
2025,C,18.25,64.71856093657003,112000,62.91915380481575,108886,3114,Miền Bắc
2025,C,18.0,66.55032734879259,115170,64.71856093657003,112000,3170,Miền Bắc
2025,C,17.75,68.33586621748904,118260,66.55032734879259,115170,3090,Miền Bắc
2025,C,17.5,70.10811466742172,121327,68.33586621748904,118260,3067,Miền Bắc
2025,C,17.25,71.85667150129727,124353,70.10811466742172,121327,3026,Miền Bắc
2025,C,17.0,73.52317444541394,127237,71.85667150129727,124353,2884,Miền Bắc
2025,C,16.75,75.21568038276406,130166,73.52317444541394,127237,2929,Miền Bắc
2025,C,16.5,76.80475219147449,132916,75.21568038276406,130166,2750,Miền Bắc
2025,C,16.25,78.36666531836332,135619,76.80475219147449,132916,2703,Miền Bắc
2025,C,16.0,79.90604251778316,138283,78.36666531836332,135619,2664,Miền Bắc
2025,C,15.75,81.38474606632496,140842,79.90604251778316,138283,2559,Miền Bắc
2025,C,15.5,82.8409136873978,143362,81.38474606632496,140842,2520,Miền Bắc
2025,C,15.25,84.25489867500303,145809,82.8409136873978,143362,2447,Miền Bắc
2025,C,15.0,85.6018537244954,148140,84.25489867500303,145809,2331,Miền Bắc
2025,C,14.75,86.81301536487977,150236,85.6018537244954,148140,2096,Miền Bắc
2025,C,14.5,88.00741952073594,152303,86.81301536487977,150236,2067,Miền Bắc
2025,C,14.25,89.11919194253916,154227,88.00741952073594,152303,1924,Miền Bắc
2025,C,14.0,90.1864703536985,156074,89.11919194253916,154227,1847,Miền Bắc
2025,C,13.75,91.16129367780557,157761,90.1864703536985,156074,1687,Miền Bắc
2025,C,13.5,92.07197628527017,159337,91.16129367780557,157761,1576,Miền Bắc
2025,C,13.25,92.93643134920863,160833,92.07197628527017,159337,1496,Miền Bắc
2025,C,13.0,93.72056605627048,162190,92.93643134920863,160833,1357,Miền Bắc
2025,C,12.75,94.45731753121804,163465,93.72056605627048,162190,1275,Miền Bắc
2025,C,12.5,95.12992828952311,164629,94.45731753121804,163465,1164,Miền Bắc
2025,C,12.25,95.72741928959823,165663,95.12992828952311,164629,1034,Miền Bắc
2025,C,12.0,96.26828154885385,166599,95.72741928959823,165663,936,Miền Bắc
2025,C,11.75,96.76291626458334,167455,96.26828154885385,166599,856,Miền Bắc
2025,C,11.5,97.21074559249264,168230,96.76291626458334,167455,775,Miền Bắc
2025,C,11.25,97.60425755675875,168911,97.21074559249264,168230,681,Miền Bắc
2025,C,11.0,97.96772161773288,169540,97.60425755675875,168911,629,Miền Bắc
2025,C,10.75,98.30864975123804,170130,97.96772161773288,169540,590,Miền Bắc
2025,C,10.5,98.58774854527698,170613,98.30864975123804,170130,483,Miền Bắc
2025,C,10.25,98.82582039443652,171025,98.58774854527698,170613,412,Miền Bắc
2025,C,10.0,99.0402006275389,171396,98.82582039443652,171025,371,Miền Bắc
2025,C,9.75,99.2175988258204,171703,99.0402006275389,171396,307,Miền Bắc
2025,C,9.5,99.36668265369214,171961,99.2175988258204,171703,258,Miền Bắc
2025,C,9.25,99.49438624268303,172182,99.36668265369214,171961,221,Miền Bắc
2025,C,9.0,99.59608683844051,172358,99.49438624268303,172182,176,Miền Bắc
2025,C,8.75,99.68045210537568,172504,99.59608683844051,172358,146,Miền Bắc
2025,C,8.5,99.7567275521938,172636,99.68045210537568,172504,132,Miền Bắc
2025,C,8.25,99.81624551448367,172739,99.7567275521938,172636,103,Miền Bắc
2025,C,8.0,99.86073952512756,172816,99.81624551448367,172739,77,Miền Bắc
2025,C,7.75,99.89252096130177,172871,99.86073952512756,172816,55,Miền Bắc
2025,C,7.5,99.92141317600559,172921,99.89252096130177,172871,50,Miền Bắc
2025,C,7.25,99.94510479206274,172962,99.92141317600559,172921,41,Miền Bắc
2025,C,7.0,99.95897305512057,172986,99.94510479206274,172962,24,Miền Bắc
2025,C,6.75,99.96879640811986,173003,99.95897305512057,172986,17,Miền Bắc
2025,C,6.5,99.97515269535471,173014,99.96879640811986,173003,11,Miền Bắc
2025,C,6.25,99.98613173694217,173033,99.97515269535471,173014,19,Miền Bắc
2025,C,6.0,99.99191017988292,173043,99.98613173694217,173033,10,Miền Bắc
2025,C,5.75,99.99364371276516,173046,99.99191017988292,173043,3,Miền Bắc
2025,C,5.5,99.9947994013533,173048,99.99364371276516,173046,2,Miền Bắc
2025,C,5.25,99.99653293423553,173051,99.9947994013533,173048,3,Miền Bắc
2025,C,5.0,99.9976886228237,173053,99.99653293423553,173051,2,Miền Bắc
2025,C,4.75,99.99826646711777,173054,99.9976886228237,173053,1,Miền Bắc
2025,C,4.5,99.99884431141184,173055,99.99826646711777,173054,1,Miền Bắc
2025,C,4.25,99.99942215570591,173056,99.99884431141184,173055,1,Miền Bắc
2025,C,3.75,100.0,173057,99.99942215570591,173056,1,Miền Bắc
2025,D1,29.0,0.0005622273197499213,1,0.0,0,1,Miền Bắc
2025,D1,28.5,0.0011244546394998426,2,0.0005622273197499213,1,1,Miền Bắc
2025,D1,28.25,0.001686681959249764,3,0.0011244546394998426,2,1,Miền Bắc
2025,D1,28.0,0.0073089551567489764,13,0.001686681959249764,3,10,Miền Bắc
2025,D1,27.75,0.013493455673998112,24,0.0073089551567489764,13,11,Miền Bắc
2025,D1,27.5,0.032046957225745513,57,0.013493455673998112,24,33,Miền Bắc
2025,D1,27.25,0.06521836909099087,116,0.032046957225745513,57,59,Miền Bắc
2025,D1,27.0,0.1163810551882337,207,0.06521836909099087,116,91,Miền Bắc
2025,D1,26.75,0.20015292583097197,356,0.1163810551882337,207,149,Miền Bắc
2025,D1,26.5,0.29516934286870866,525,0.20015292583097197,356,169,Miền Bắc
2025,D1,26.25,0.44640849188143755,794,0.29516934286870866,525,269,Miền Bắc
2025,D1,26.0,0.64318805379391,1144,0.44640849188143755,794,350,Miền Bắc
2025,D1,25.75,0.8922547564431251,1587,0.64318805379391,1144,443,Miền Bắc
2025,D1,25.5,1.243084603967076,2211,0.8922547564431251,1587,624,Miền Bắc
2025,D1,25.25,1.6759996401745154,2981,1.243084603967076,2211,770,Miền Bắc
2025,D1,25.0,2.1775064093914454,3873,1.6759996401745154,2981,892,Miền Bắc
2025,D1,24.75,2.78471191472136,4953,2.1775064093914454,3873,1080,Miền Bắc
2025,D1,24.5,3.5172941123555077,6256,2.78471191472136,4953,1303,Miền Bắc
2025,D1,24.25,4.350515000224891,7738,3.5172941123555077,6256,1482,Miền Bắc
2025,D1,24.0,5.306863671119507,9439,4.350515000224891,7738,1701,Miền Bắc
2025,D1,23.75,6.411078127108352,11403,5.306863671119507,9439,1964,Miền Bắc
2025,D1,23.5,7.6305491836459325,13572,6.411078127108352,11403,2169,Miền Bắc
2025,D1,23.25,9.033868573741735,16068,7.6305491836459325,13572,2496,Miền Bắc
2025,D1,23.0,10.57324697521702,18806,9.033868573741735,16068,2738,Miền Bắc
2025,D1,22.75,12.308280483965277,21892,10.57324697521702,18806,3086,Miền Bắc
2025,D1,22.5,14.239531327306256,25327,12.308280483965277,21892,3435,Miền Bắc
2025,D1,22.25,16.28097872531822,28958,14.239531327306256,25327,3631,Miền Bắc
2025,D1,22.0,18.50964782080691,32922,16.28097872531822,28958,3964,Miền Bắc
2025,D1,21.75,20.86594251787883,37113,18.50964782080691,32922,4191,Miền Bắc
2025,D1,21.5,23.374038591283227,41574,20.86594251787883,37113,4461,Miền Bắc
2025,D1,21.25,26.026064858543606,46291,23.374038591283227,41574,4717,Miền Bắc
2025,D1,21.0,28.86418836864121,51339,26.026064858543606,46291,5048,Miền Bắc
2025,D1,20.75,31.83443529888004,56622,28.86418836864121,51339,5283,Miền Bắc
2025,D1,20.5,34.90813205595286,62089,31.83443529888004,56622,5467,Miền Bắc
2025,D1,20.25,38.08415418522017,67738,34.90813205595286,62089,5649,Miền Bắc
2025,D1,20.0,41.35350604956596,73553,38.08415418522017,67738,5815,Miền Bắc
2025,D1,19.75,44.656591553096746,79428,41.35350604956596,73553,5875,Miền Bắc
2025,D1,19.5,47.95349255611029,85292,44.656591553096746,79428,5864,Miền Bắc
2025,D1,19.25,51.26894706067557,91189,47.95349255611029,85292,5897,Miền Bắc
2025,D1,19.0,54.58327711060136,97084,51.26894706067557,91189,5895,Miền Bắc
2025,D1,18.75,57.87624252237664,102941,54.58327711060136,97084,5857,Miền Bắc
2025,D1,18.5,61.164710115593934,108790,57.87624252237664,102941,5849,Miền Bắc
2025,D1,18.25,64.37727702064498,114504,61.164710115593934,108790,5714,Miền Bắc
2025,D1,18.0,67.41386677461432,119905,64.37727702064498,114504,5401,Miền Bắc
2025,D1,17.75,70.3801781136149,125181,67.41386677461432,119905,5276,Miền Bắc
2025,D1,17.5,73.21998830567175,130232,70.3801781136149,125181,5051,Miền Bắc
2025,D1,17.25,75.93161066882563,135055,73.21998830567175,130232,4823,Miền Bắc
2025,D1,17.0,78.50548733864076,139633,75.93161066882563,135055,4578,Miền Bắc
2025,D1,16.75,80.92981154140242,143945,78.50548733864076,139633,4312,Miền Bắc
2025,D1,16.5,83.14330049925786,147882,80.92981154140242,143945,3937,Miền Bắc
2025,D1,16.25,85.19261907974632,151527,83.14330049925786,147882,3645,Miền Bắc
2025,D1,16.0,87.06033823595556,154849,85.19261907974632,151527,3322,Miền Bắc
2025,D1,15.75,88.82910538388882,157995,87.06033823595556,154849,3146,Miền Bắc
2025,D1,15.5,90.45000674672784,160878,88.82910538388882,157995,2883,Miền Bắc
2025,D1,15.25,91.84151936310889,163353,90.45000674672784,160878,2475,Miền Bắc
2025,D1,15.0,93.10147078666846,165594,91.84151936310889,163353,2241,Miền Bắc
2025,D1,14.75,94.20793415193631,167562,93.10147078666846,165594,1968,Miền Bắc
2025,D1,14.5,95.16147168623218,169258,94.20793415193631,167562,1696,Miền Bắc
2025,D1,14.25,95.97557684523007,170706,95.16147168623218,169258,1448,Miền Bắc
2025,D1,14.0,96.64350290109297,171894,95.97557684523007,170706,1188,Miền Bắc
2025,D1,13.75,97.21641253991814,172913,96.64350290109297,171894,1019,Miền Bắc
2025,D1,13.5,97.73197499212883,173830,97.21641253991814,172913,917,Miền Bắc
2025,D1,13.25,98.17557234741152,174619,97.73197499212883,173830,789,Miền Bắc
2025,D1,13.0,98.52134214905772,175234,98.17557234741152,174619,615,Miền Bắc
2025,D1,12.75,98.82438267440291,175773,98.52134214905772,175234,539,Miền Bắc
2025,D1,12.5,99.05826923941888,176189,98.82438267440291,175773,416,Miền Bắc
2025,D1,12.25,99.2432420276166,176518,99.05826923941888,176189,329,Miền Bắc
2025,D1,12.0,99.3939189493096,176786,99.2432420276166,176518,268,Miền Bắc
2025,D1,11.75,99.51873341429408,177008,99.3939189493096,176786,222,Miền Bắc
2025,D1,11.5,99.62892996896505,177204,99.51873341429408,177008,196,Miền Bắc
2025,D1,11.25,99.70595511177079,177341,99.62892996896505,177204,137,Miền Bắc
2025,D1,11.0,99.77004902622228,177455,99.70595511177079,177341,114,Miền Bắc
2025,D1,10.75,99.82233616695902,177548,99.77004902622228,177455,93,Miền Bắc
2025,D1,10.5,99.86843880717852,177630,99.82233616695902,177548,82,Miền Bắc
2025,D1,10.25,99.89823685512526,177683,99.86843880717852,177630,53,Miền Bắc
2025,D1,10.0,99.92016372059551,177722,99.89823685512526,177683,39,Miền Bắc
2025,D1,9.75,99.93815499482751,177754,99.92016372059551,177722,32,Miền Bắc
2025,D1,9.5,99.95895740565825,177791,99.93815499482751,177754,37,Miền Bắc
2025,D1,9.25,99.96795304277425,177807,99.95895740565825,177791,16,Miền Bắc
2025,D1,9.0,99.97694867989026,177823,99.96795304277425,177807,16,Miền Bắc
2025,D1,8.75,99.9808842711285,177830,99.97694867989026,177823,7,Miền Bắc
2025,D1,8.5,99.98706877164575,177841,99.9808842711285,177830,11,Miền Bắc
2025,D1,8.25,99.9898799082445,177846,99.98706877164575,177841,5,Miền Bắc
2025,D1,8.0,99.993253272163,177852,99.9898799082445,177846,6,Miền Bắc
2025,D1,7.75,99.99550218144199,177856,99.993253272163,177852,4,Miền Bắc
2025,D1,7.5,99.9966266360815,177858,99.99550218144199,177856,2,Miền Bắc
2025,D1,7.25,99.99718886340125,177859,99.9966266360815,177858,1,Miền Bắc
2025,D1,7.0,99.997751090721,177860,99.99718886340125,177859,1,Miền Bắc
2025,D1,6.75,99.99943777268025,177863,99.997751090721,177860,3,Miền Bắc
2025,D1,5.75,100.0,177864,99.99943777268025,177863,1,Miền Bắc
2025,A,30.0,0.0012094823415578133,1,0.0,0,1,Miền Nam
2025,A,29.75,0.009675858732462506,8,0.0012094823415578133,1,7,Miền Nam
2025,A,29.5,0.027818093855829704,23,0.009675858732462506,8,15,Miền Nam
2025,A,29.25,0.05684567005321722,47,0.027818093855829704,23,24,Miền Nam
2025,A,29.0,0.09796806966618288,81,0.05684567005321722,47,34,Miền Nam
2025,A,28.75,0.1741654571843251,144,0.09796806966618288,81,63,Miền Nam
2025,A,28.5,0.3047895500725689,252,0.1741654571843251,144,108,Miền Nam
2025,A,28.25,0.5188679245283019,429,0.3047895500725689,252,177,Miền Nam
2025,A,28.0,0.7897919690372521,653,0.5188679245283019,429,224,Miền Nam
2025,A,27.75,1.0776487663280117,891,0.7897919690372521,653,238,Miền Nam
2025,A,27.5,1.4332365747460087,1185,1.0776487663280117,891,294,Miền Nam
2025,A,27.25,1.872278664731495,1548,1.4332365747460087,1185,363,Miền Nam
2025,A,27.0,2.358490566037736,1950,1.872278664731495,1548,402,Miền Nam
2025,A,26.75,2.8701015965166907,2373,2.358490566037736,1950,423,Miền Nam
2025,A,26.5,3.4820996613449444,2879,2.8701015965166907,2373,506,Miền Nam
2025,A,26.25,4.10377358490566,3393,3.4820996613449444,2879,514,Miền Nam
2025,A,26.0,4.74600870827286,3924,4.10377358490566,3393,531,Miền Nam
2025,A,25.75,5.476536042573779,4528,4.74600870827286,3924,604,Miền Nam
2025,A,25.5,6.269956458635704,5184,5.476536042573779,4528,656,Miền Nam
2025,A,25.25,7.077890662796323,5852,6.269956458635704,5184,668,Miền Nam
2025,A,25.0,7.9644412191582,6585,7.077890662796323,5852,733,Miền Nam
2025,A,24.75,8.870343492985002,7334,7.9644412191582,6585,749,Miền Nam
2025,A,24.5,9.812530237058539,8113,8.870343492985002,7334,779,Miền Nam
2025,A,24.25,10.891388485728108,9005,9.812530237058539,8113,892,Miền Nam
2025,A,24.0,11.988388969521045,9912,10.891388485728108,9005,907,Miền Nam
2025,A,23.75,13.124092888243833,10851,11.988388969521045,9912,939,Miền Nam
2025,A,23.5,14.311804547653603,11833,13.124092888243833,10851,982,Miền Nam
2025,A,23.25,15.538219641993226,12847,14.311804547653603,11833,1014,Miền Nam
2025,A,23.0,16.790033865505563,13882,15.538219641993226,12847,1035,Miền Nam
2025,A,22.75,18.130140299951623,14990,16.790033865505563,13882,1108,Miền Nam
2025,A,22.5,19.553701015965167,16167,18.130140299951623,14990,1177,Miền Nam
2025,A,22.25,21.057087566521528,17410,19.553701015965167,16167,1243,Miền Nam
2025,A,22.0,22.64997581035317,18727,21.057087566521528,17410,1317,Miền Nam
2025,A,21.75,24.250120948234155,20050,22.64997581035317,18727,1323,Miền Nam
2025,A,21.5,25.84179970972424,21366,24.250120948234155,20050,1316,Miền Nam
2025,A,21.25,27.474600870827288,22716,25.84179970972424,21366,1350,Miền Nam
2025,A,21.0,29.20416061925496,24146,27.474600870827288,22716,1430,Miền Nam
2025,A,20.75,30.988147073052737,25621,29.20416061925496,24146,1475,Miền Nam
2025,A,20.5,32.88098693759071,27186,30.988147073052737,25621,1565,Miền Nam
2025,A,20.25,34.69400096758587,28685,32.88098693759071,27186,1499,Miền Nam
2025,A,20.0,36.67513304305757,30323,34.69400096758587,28685,1638,Miền Nam
2025,A,19.75,38.69013062409289,31989,36.67513304305757,30323,1666,Miền Nam
2025,A,19.5,40.78979196903725,33725,38.69013062409289,31989,1736,Miền Nam
