year,khoi,diem_moc,count_exact,count_greater_equal,higher_than_count,percentile,top_percent,view
2025,A10,18.0,35,703,668,63.27632763276328,60.12601260126013,Miền Bắc
2025,A10,17.75,45,748,703,67.32673267326733,63.27632763276328,Miền Bắc
2025,A10,17.5,42,790,748,71.10711071107112,67.32673267326733,Miền Bắc
2025,A10,17.25,32,822,790,73.98739873987398,71.10711071107112,Miền Bắc
2025,A10,17.0,41,863,822,77.67776777677767,73.98739873987398,Miền Bắc
2025,A10,16.75,33,896,863,80.64806480648065,77.67776777677767,Miền Bắc
2025,A10,16.5,24,920,896,82.8082808280828,80.64806480648065,Miền Bắc
2025,A10,16.25,33,953,920,85.77857785778578,82.8082808280828,Miền Bắc
2025,A10,16.0,27,980,953,88.20882088208822,85.77857785778578,Miền Bắc
2025,A10,15.75,20,1000,980,90.00900090009,88.20882088208822,Miền Bắc
2025,A10,15.5,23,1023,1000,92.07920792079209,90.00900090009,Miền Bắc
2025,A10,15.25,19,1042,1023,93.78937893789379,92.07920792079209,Miền Bắc
2025,A10,15.0,14,1056,1042,95.04950495049505,93.78937893789379,Miền Bắc
2025,A10,14.75,8,1064,1056,95.76957695769576,95.04950495049505,Miền Bắc
2025,A10,14.5,9,1073,1064,96.57965796579659,95.76957695769576,Miền Bắc
2025,A10,14.25,7,1080,1073,97.20972097209722,96.57965796579659,Miền Bắc
2025,A10,14.0,9,1089,1080,98.01980198019803,97.20972097209722,Miền Bắc
2025,A10,13.75,5,1094,1089,98.46984698469848,98.01980198019803,Miền Bắc
2025,A10,13.5,4,1098,1094,98.82988298829883,98.46984698469848,Miền Bắc
2025,A10,13.25,5,1103,1098,99.27992799279927,98.82988298829883,Miền Bắc
2025,A10,13.0,2,1105,1103,99.45994599459947,99.27992799279927,Miền Bắc
2025,A10,12.75,2,1107,1105,99.63996399639964,99.45994599459947,Miền Bắc
2025,A10,12.5,2,1109,1107,99.81998199819982,99.63996399639964,Miền Bắc
2025,A10,12.25,1,1110,1109,99.9099909990999,99.81998199819982,Miền Bắc
2025,A10,12.0,1,1111,1110,100.0,99.9099909990999,Miền Bắc
2025,A11,21.75,4,4,0,1.8691588785046727,0.0,Miền Bắc
2025,A11,21.5,1,5,4,2.336448598130841,1.8691588785046727,Miền Bắc
2025,A11,21.25,4,9,5,4.205607476635514,2.336448598130841,Miền Bắc
2025,A11,21.0,3,12,9,5.607476635514018,4.205607476635514,Miền Bắc
2025,A11,20.75,3,15,12,7.009345794392523,5.607476635514018,Miền Bắc
2025,A11,20.5,2,17,15,7.943925233644859,7.009345794392523,Miền Bắc
2025,A11,20.25,4,21,17,9.813084112149532,7.943925233644859,Miền Bắc
2025,A11,20.0,5,26,21,12.149532710280374,9.813084112149532,Miền Bắc
2025,A11,19.75,6,32,26,14.953271028037381,12.149532710280374,Miền Bắc
2025,A11,19.5,5,37,32,17.289719626168225,14.953271028037381,Miền Bắc
2025,A11,19.25,8,45,37,21.02803738317757,17.289719626168225,Miền Bắc
2025,A11,19.0,4,49,45,22.897196261682243,21.02803738317757,Miền Bắc
2025,A11,18.75,7,56,49,26.168224299065418,22.897196261682243,Miền Bắc
2025,A11,18.5,11,67,56,31.308411214953267,26.168224299065418,Miền Bắc
2025,A11,18.25,9,76,67,35.51401869158878,31.308411214953267,Miền Bắc
2025,A11,18.0,13,89,76,41.58878504672897,35.51401869158878,Miền Bắc
2025,A11,17.75,6,95,89,44.39252336448598,41.58878504672897,Miền Bắc
2025,A11,17.5,7,102,95,47.66355140186916,44.39252336448598,Miền Bắc
2025,A11,17.25,8,110,102,51.4018691588785,47.66355140186916,Miền Bắc
2025,A11,17.0,11,121,110,56.54205607476636,51.4018691588785,Miền Bắc
2025,A11,16.75,5,126,121,58.87850467289719,56.54205607476636,Miền Bắc
2025,A11,16.5,11,137,126,64.01869158878505,58.87850467289719,Miền Bắc
2025,A11,16.25,6,143,137,66.82242990654206,64.01869158878505,Miền Bắc
2025,A11,16.0,7,150,143,70.09345794392523,66.82242990654206,Miền Bắc
2025,A11,15.75,5,155,150,72.42990654205607,70.09345794392523,Miền Bắc
2025,A11,15.5,7,162,155,75.70093457943925,72.42990654205607,Miền Bắc
2025,A11,15.25,6,168,162,78.50467289719626,75.70093457943925,Miền Bắc
2025,A11,15.0,10,178,168,83.17757009345794,78.50467289719626,Miền Bắc
2025,A11,14.75,5,183,178,85.51401869158879,83.17757009345794,Miền Bắc
2025,A11,14.5,4,187,183,87.38317757009347,85.51401869158879,Miền Bắc
2025,A11,14.25,5,192,187,89.7196261682243,87.38317757009347,Miền Bắc
2025,A11,14.0,3,195,192,91.1214953271028,89.7196261682243,Miền Bắc
2025,A11,13.75,4,199,195,92.99065420560748,91.1214953271028,Miền Bắc
2025,A11,13.5,4,203,199,94.85981308411215,92.99065420560748,Miền Bắc
2025,A11,13.25,2,205,203,95.7943925233645,94.85981308411215,Miền Bắc
2025,A11,12.75,1,206,205,96.26168224299066,95.7943925233645,Miền Bắc
2025,A11,12.5,4,210,206,98.13084112149532,96.26168224299066,Miền Bắc
2025,A11,12.25,1,211,210,98.5981308411215,98.13084112149532,Miền Bắc
2025,A11,11.75,1,212,211,99.06542056074767,98.5981308411215,Miền Bắc
2025,A11,11.5,1,213,212,99.53271028037383,99.06542056074767,Miền Bắc
2025,A11,11.0,1,214,213,100.0,99.53271028037383,Miền Bắc
2025,B00,29.75,1,1,0,0.005780012716027975,0.0,Miền Bắc
2025,B00,29.5,4,5,1,0.028900063580139877,0.005780012716027975,Miền Bắc
2025,B00,29.25,1,6,5,0.03468007629616785,0.028900063580139877,Miền Bắc
2025,B00,29.0,10,16,6,0.0924802034564476,0.03468007629616785,Miền Bắc
2025,B00,28.75,13,29,16,0.16762036876481126,0.0924802034564476,Miền Bắc
2025,B00,28.5,27,56,29,0.3236807120975666,0.16762036876481126,Miền Bắc
2025,B00,28.25,39,95,56,0.5491012080226576,0.3236807120975666,Miền Bắc
2025,B00,28.0,54,149,95,0.8612218946881683,0.5491012080226576,Miền Bắc
2025,B00,27.75,64,213,149,1.2311427085139588,0.8612218946881683,Miền Bắc
2025,B00,27.5,80,293,213,1.693543725796197,1.2311427085139588,Miền Bắc
2025,B00,27.25,91,384,293,2.2195248829547425,1.693543725796197,Miền Bắc
2025,B00,27.0,119,503,384,2.9073463961620716,2.2195248829547425,Miền Bắc
2025,B00,26.75,158,661,503,3.8205884052944916,2.9073463961620716,Miền Bắc
2025,B00,26.5,158,819,661,4.733830414426912,3.8205884052944916,Miền Bắc
2025,B00,26.25,178,997,819,5.762672677879891,4.733830414426912,Miền Bắc
2025,B00,26.0,183,1180,997,6.820415004913011,5.762672677879891,Miền Bắc
2025,B00,25.75,189,1369,1180,7.912837408242298,6.820415004913011,Miền Bắc
2025,B00,25.5,189,1558,1369,9.005259811571586,7.912837408242298,Miền Bắc
2025,B00,25.25,220,1778,1558,10.276862609097739,9.005259811571586,Miền Bắc
2025,B00,25.0,208,1986,1778,11.479105254031559,10.276862609097739,Miền Bắc
2025,B00,24.75,203,2189,1986,12.652447835385239,11.479105254031559,Miền Bắc
2025,B00,24.5,230,2419,2189,13.981850760071673,12.652447835385239,Miền Bắc
2025,B00,24.25,258,2677,2419,15.47309404080689,13.981850760071673,Miền Bắc
2025,B00,24.0,213,2890,2677,16.70423674932085,15.47309404080689,Miền Bắc
2025,B00,23.75,251,3141,2890,18.15501994104387,16.70423674932085,Miền Bắc
2025,B00,23.5,269,3410,3141,19.709843361655395,18.15501994104387,Miền Bắc
2025,B00,23.25,268,3678,3410,21.258886769550895,19.709843361655395,Miền Bắc
2025,B00,23.0,247,3925,3678,22.686549910409802,21.258886769550895,Miền Bắc
2025,B00,22.75,263,4188,3925,24.206693254725163,22.686549910409802,Miền Bắc
2025,B00,22.5,240,4428,4188,25.59389630657187,24.206693254725163,Miền Bắc
2025,B00,22.25,245,4673,4428,27.009999421998725,25.59389630657187,Miền Bắc
2025,B00,22.0,256,4929,4673,28.489682677301893,27.009999421998725,Miền Bắc
2025,B00,21.75,234,5163,4929,29.84220565285244,28.489682677301893,Miền Bắc
2025,B00,21.5,275,5438,5163,31.431709149760128,29.84220565285244,Miền Bắc
2025,B00,21.25,263,5701,5438,32.95185249407548,31.431709149760128,Miền Bắc
2025,B00,21.0,279,5980,5701,34.56447604184729,32.95185249407548,Miền Bắc
2025,B00,20.75,298,6278,5980,36.28691983122363,34.56447604184729,Miền Bắc
2025,B00,20.5,262,6540,6278,37.801283162822955,36.28691983122363,Miền Bắc
2025,B00,20.25,307,6847,6540,39.575747066643544,37.801283162822955,Miền Bắc
2025,B00,20.0,285,7132,6847,41.223050690711524,39.575747066643544,Miền Bắc
2025,B00,19.75,302,7434,7132,42.96861453095197,41.223050690711524,Miền Bắc
2025,B00,19.5,282,7716,7434,44.598578116871856,42.96861453095197,Miền Bắc
2025,B00,19.25,299,8015,7716,46.32680191896422,44.598578116871856,Miền Bắc
2025,B00,19.0,302,8317,8015,48.07236575920467,46.32680191896422,Miền Bắc
2025,B00,18.75,299,8616,8317,49.80058956129704,48.07236575920467,Miền Bắc
2025,B00,18.5,334,8950,8616,51.73111380845038,49.80058956129704,Miền Bắc
2025,B00,18.25,329,9279,8950,53.632737992023586,51.73111380845038,Miền Bắc
2025,B00,18.0,308,9587,9279,55.4129819085602,53.632737992023586,Miền Bắc
2025,B00,17.75,267,9854,9587,56.95624530373967,55.4129819085602,Miền Bắc
2025,B00,17.5,329,10183,9854,58.857869487312875,56.95624530373967,Miền Bắc
2025,B00,17.25,298,10481,10183,60.58031327668921,58.857869487312875,Miền Bắc
2025,B00,17.0,289,10770,10481,62.25073695162129,60.58031327668921,Miền Bắc
2025,B00,16.75,285,11055,10770,63.898040575689265,62.25073695162129,Miền Bắc
2025,B00,16.5,343,11398,11055,65.88058493728686,63.898040575689265,Miền Bắc
2025,B00,16.25,331,11729,11398,67.79376914629212,65.88058493728686,Miền Bắc
2025,B00,16.0,288,12017,11729,69.45841280850817,67.79376914629212,Miền Bắc
2025,B00,15.75,297,12314,12017,71.17507658516848,69.45841280850817,Miền Bắc
2025,B00,15.5,289,12603,12314,72.84550026010056,71.17507658516848,Miền Bắc
2025,B00,15.25,332,12935,12603,74.76446448182186,72.84550026010056,Miền Bắc
2025,B00,15.0,291,13226,12935,76.446448182186,74.76446448182186,Miền Bắc
2025,B00,14.75,299,13525,13226,78.17467198427836,76.446448182186,Miền Bắc
2025,B00,14.5,285,13810,13525,79.82197560834634,78.17467198427836,Miền Bắc
2025,B00,14.25,252,14062,13810,81.27853881278538,79.82197560834634,Miền Bắc
2025,B00,14.0,253,14315,14062,82.74088202994047,81.27853881278538,Miền Bắc
2025,B00,13.75,251,14566,14315,84.1916652216635,82.74088202994047,Miền Bắc
2025,B00,13.5,231,14797,14566,85.52684815906595,84.1916652216635,Miền Bắc
2025,B00,13.25,235,15032,14797,86.88515114733252,85.52684815906595,Miền Bắc
2025,B00,13.0,227,15259,15032,88.19721403387088,86.88515114733252,Miền Bắc
2025,B00,12.75,219,15478,15259,89.46303681868099,88.19721403387088,Miền Bắc
2025,B00,12.5,225,15703,15478,90.7635396797873,89.46303681868099,Miền Bắc
2025,B00,12.25,200,15903,15703,91.91954222299289,90.7635396797873,Miền Bắc
2025,B00,12.0,168,16071,15903,92.89058435928558,91.91954222299289,Miền Bắc
2025,B00,11.75,177,16248,16071,93.91364661002254,92.89058435928558,Miền Bắc
2025,B00,11.5,147,16395,16248,94.76330847927865,93.91364661002254,Miền Bắc
2025,B00,11.25,127,16522,16395,95.4973700942142,94.76330847927865,Miền Bắc
2025,B00,11.0,122,16644,16522,96.20253164556962,95.4973700942142,Miền Bắc
2025,B00,10.75,112,16756,16644,96.84989306976476,96.20253164556962,Miền Bắc
2025,B00,10.5,88,16844,16756,97.35853418877521,96.84989306976476,Miền Bắc
2025,B00,10.25,92,16936,16844,97.8902953586498,97.35853418877521,Miền Bắc
2025,B00,10.0,72,17008,16936,98.3064562742038,97.8902953586498,Miền Bắc
2025,B00,9.75,56,17064,17008,98.63013698630137,98.3064562742038,Miền Bắc
2025,B00,9.5,48,17112,17064,98.90757759667072,98.63013698630137,Miền Bắc
2025,B00,9.25,36,17148,17112,99.11565805444772,98.90757759667072,Miền Bắc
2025,B00,9.0,35,17183,17148,99.31795849950869,99.11565805444772,Miền Bắc
2025,B00,8.75,21,17204,17183,99.43933876654528,99.31795849950869,Miền Bắc
2025,B00,8.5,31,17235,17204,99.61851916074215,99.43933876654528,Miền Bắc
2025,B00,8.25,19,17254,17235,99.72833940234669,99.61851916074215,Miền Bắc
2025,B00,8.0,17,17271,17254,99.82659961851917,99.72833940234669,Miền Bắc
2025,B00,7.75,10,17281,17271,99.88439974567945,99.82659961851917,Miền Bắc
2025,B00,7.5,8,17289,17281,99.93063984740766,99.88439974567945,Miền Bắc
2025,B00,7.25,6,17295,17289,99.96531992370383,99.93063984740766,Miền Bắc
2025,B00,7.0,3,17298,17295,99.98265996185192,99.96531992370383,Miền Bắc
2025,B00,6.75,1,17299,17298,99.98843997456794,99.98265996185192,Miền Bắc
2025,B00,6.5,1,17300,17299,99.99421998728397,99.98843997456794,Miền Bắc
2025,B00,6.25,1,17301,17300,100.0,99.99421998728397,Miền Bắc
2025,B02,25.75,1,1,0,0.15037593984962408,0.0,Miền Bắc
2025,B02,25.25,1,2,1,0.30075187969924816,0.15037593984962408,Miền Bắc
2025,B02,24.5,1,3,2,0.4511278195488722,0.30075187969924816,Miền Bắc
2025,B02,24.25,1,4,3,0.6015037593984963,0.4511278195488722,Miền Bắc
2025,B02,22.75,2,6,4,0.9022556390977444,0.6015037593984963,Miền Bắc
2025,B02,22.5,2,8,6,1.2030075187969926,0.9022556390977444,Miền Bắc
2025,B02,21.75,1,9,8,1.3533834586466165,1.2030075187969926,Miền Bắc
2025,B02,21.5,1,10,9,1.5037593984962405,1.3533834586466165,Miền Bắc
2025,B02,21.25,1,11,10,1.6541353383458646,1.5037593984962405,Miền Bắc
2025,B02,21.0,3,14,11,2.1052631578947367,1.6541353383458646,Miền Bắc
2025,B02,20.5,2,16,14,2.4060150375939853,2.1052631578947367,Miền Bắc
2025,B02,20.25,4,20,16,3.007518796992481,2.4060150375939853,Miền Bắc
2025,B02,20.0,2,22,20,3.308270676691729,3.007518796992481,Miền Bắc
2025,B02,19.75,3,25,22,3.7593984962406015,3.308270676691729,Miền Bắc
2025,B02,19.5,9,34,25,5.112781954887218,3.7593984962406015,Miền Bắc
2025,B02,19.25,4,38,34,5.714285714285714,5.112781954887218,Miền Bắc
2025,B02,19.0,6,44,38,6.616541353383458,5.714285714285714,Miền Bắc
2025,B02,18.75,11,55,44,8.270676691729323,6.616541353383458,Miền Bắc
2025,B02,18.5,9,64,55,9.624060150375941,8.270676691729323,Miền Bắc
2025,B02,18.25,9,73,64,10.977443609022556,9.624060150375941,Miền Bắc
2025,B02,18.0,7,80,73,12.030075187969924,10.977443609022556,Miền Bắc
2025,B02,17.75,12,92,80,13.834586466165414,12.030075187969924,Miền Bắc
2025,B02,17.5,9,101,92,15.18796992481203,13.834586466165414,Miền Bắc
2025,B02,17.25,8,109,101,16.390977443609025,15.18796992481203,Miền Bắc
2025,B02,17.0,6,115,109,17.293233082706767,16.390977443609025,Miền Bắc
2025,B02,16.75,9,124,115,18.646616541353385,17.293233082706767,Miền Bắc
2025,B02,16.5,7,131,124,19.69924812030075,18.646616541353385,Miền Bắc
2025,B02,16.25,10,141,131,21.203007518796994,19.69924812030075,Miền Bắc
2025,B02,16.0,7,148,141,22.25563909774436,21.203007518796994,Miền Bắc
2025,B02,15.75,11,159,148,23.909774436090224,22.25563909774436,Miền Bắc
2025,B02,15.5,15,174,159,26.165413533834585,23.909774436090224,Miền Bắc
2025,B02,15.25,18,192,174,28.87218045112782,26.165413533834585,Miền Bắc
2025,B02,15.0,14,206,192,30.977443609022558,28.87218045112782,Miền Bắc
2025,B02,14.75,18,224,206,33.68421052631579,30.977443609022558,Miền Bắc
2025,B02,14.5,23,247,224,37.142857142857146,33.68421052631579,Miền Bắc
2025,B02,14.25,10,257,247,38.64661654135338,37.142857142857146,Miền Bắc
2025,B02,14.0,17,274,257,41.203007518796994,38.64661654135338,Miền Bắc
2025,B02,13.75,22,296,274,44.51127819548872,41.203007518796994,Miền Bắc
2025,B02,13.5,16,312,296,46.91729323308271,44.51127819548872,Miền Bắc
2025,B02,13.25,19,331,312,49.774436090225564,46.91729323308271,Miền Bắc
2025,B02,13.0,14,345,331,51.8796992481203,49.774436090225564,Miền Bắc
2025,B02,12.75,22,367,345,55.18796992481203,51.8796992481203,Miền Bắc
2025,B02,12.5,16,383,367,57.59398496240602,55.18796992481203,Miền Bắc
2025,B02,12.25,28,411,383,61.804511278195484,57.59398496240602,Miền Bắc
2025,B02,12.0,24,435,411,65.41353383458647,61.804511278195484,Miền Bắc
2025,B02,11.75,21,456,435,68.57142857142857,65.41353383458647,Miền Bắc
2025,B02,11.5,16,472,456,70.97744360902256,68.57142857142857,Miền Bắc
2025,B02,11.25,17,489,472,73.53383458646616,70.97744360902256,Miền Bắc
2025,B02,11.0,18,507,489,76.2406015037594,73.53383458646616,Miền Bắc
2025,B02,10.75,16,523,507,78.64661654135338,76.2406015037594,Miền Bắc
2025,B02,10.5,18,541,523,81.35338345864662,78.64661654135338,Miền Bắc
2025,B02,10.25,16,557,541,83.7593984962406,81.35338345864662,Miền Bắc
2025,B02,10.0,13,570,557,85.71428571428571,83.7593984962406,Miền Bắc
2025,B02,9.75,16,586,570,88.1203007518797,85.71428571428571,Miền Bắc
2025,B02,9.5,14,600,586,90.22556390977444,88.1203007518797,Miền Bắc
2025,B02,9.25,11,611,600,91.8796992481203,90.22556390977444,Miền Bắc
2025,B02,9.0,11,622,611,93.53383458646617,91.8796992481203,Miền Bắc
2025,B02,8.75,5,627,622,94.28571428571428,93.53383458646617,Miền Bắc
2025,B02,8.5,6,633,627,95.18796992481204,94.28571428571428,Miền Bắc
2025,B02,8.25,5,638,633,95.93984962406014,95.18796992481204,Miền Bắc
2025,B02,8.0,3,641,638,96.39097744360903,95.93984962406014,Miền Bắc
2025,B02,7.75,4,645,641,96.99248120300751,96.39097744360903,Miền Bắc
2025,B02,7.5,9,654,645,98.34586466165413,96.99248120300751,Miền Bắc
2025,B02,7.25,1,655,654,98.49624060150376,98.34586466165413,Miền Bắc
2025,B02,7.0,3,658,655,98.94736842105263,98.49624060150376,Miền Bắc
2025,B02,6.75,2,660,658,99.24812030075188,98.94736842105263,Miền Bắc
2025,B02,6.5,1,661,660,99.3984962406015,99.24812030075188,Miền Bắc
2025,B02,6.25,1,662,661,99.54887218045113,99.3984962406015,Miền Bắc
2025,B02,5.75,1,663,662,99.69924812030075,99.54887218045113,Miền Bắc
2025,B02,5.25,1,664,663,99.84962406015038,99.69924812030075,Miền Bắc
2025,B02,3.75,1,665,664,100.0,99.84962406015038,Miền Bắc
2025,B03,28.25,1,1,0,0.003301419610432486,0.0,Miền Bắc
2025,B03,28.0,6,7,1,0.023109937273027403,0.003301419610432486,Miền Bắc
2025,B03,27.75,7,14,7,0.04621987454605481,0.023109937273027403,Miền Bắc
2025,B03,27.5,7,21,14,0.0693298118190822,0.04621987454605481,Miền Bắc
2025,B03,27.25,18,39,21,0.12875536480686695,0.0693298118190822,Miền Bắc
2025,B03,27.0,18,57,39,0.1881809177946517,0.12875536480686695,Miền Bắc
2025,B03,26.75,52,109,57,0.359854737537141,0.1881809177946517,Miền Bắc
2025,B03,26.5,62,171,109,0.5645427533839551,0.359854737537141,Miền Bắc
2025,B03,26.25,77,248,171,0.8187520633872566,0.5645427533839551,Miền Bắc
2025,B03,26.0,86,334,248,1.1026741498844503,0.8187520633872566,Miền Bắc
2025,B03,25.75,121,455,334,1.502145922746781,1.1026741498844503,Miền Bắc
2025,B03,25.5,157,612,455,2.0204688015846815,1.502145922746781,Miền Bắc
2025,B03,25.25,173,785,612,2.591614394189502,2.0204688015846815,Miền Bắc
2025,B03,25.0,215,1000,785,3.3014196104324856,2.591614394189502,Miền Bắc
2025,B03,24.75,227,1227,1000,4.05084186200066,3.3014196104324856,Miền Bắc
2025,B03,24.5,263,1490,1227,4.919115219544404,4.05084186200066,Miền Bắc
2025,B03,24.25,282,1772,1490,5.8501155496863655,4.919115219544404,Miền Bắc
2025,B03,24.0,323,2095,1772,6.916474083856058,5.8501155496863655,Miền Bắc
2025,B03,23.75,347,2442,2095,8.062066688676131,6.916474083856058,Miền Bắc
2025,B03,23.5,311,2753,2442,9.088808187520634,8.062066688676131,Miền Bắc
2025,B03,23.25,355,3108,2753,10.260812149224167,9.088808187520634,Miền Bắc
2025,B03,23.0,377,3485,3108,11.505447342357215,10.260812149224167,Miền Bắc
2025,B03,22.75,398,3883,3485,12.819412347309342,11.505447342357215,Miền Bắc
2025,B03,22.5,446,4329,3883,14.291845493562233,12.819412347309342,Miền Bắc
2025,B03,22.25,426,4755,4329,15.69825024760647,14.291845493562233,Miền Bắc
2025,B03,22.0,390,5145,4755,16.98580389567514,15.69825024760647,Miền Bắc
2025,B03,21.75,476,5621,5145,18.557279630241002,16.98580389567514,Miền Bắc
2025,B03,21.5,482,6103,5621,20.14856388246946,18.557279630241002,Miền Bắc
2025,B03,21.25,494,6597,6103,21.77946517002311,20.14856388246946,Miền Bắc
2025,B03,21.0,515,7112,6597,23.479696269395838,21.77946517002311,Miền Bắc
2025,B03,20.75,509,7621,7112,25.160118851105977,23.479696269395838,Miền Bắc
2025,B03,20.5,525,8146,7621,26.893364146583032,25.160118851105977,Miền Bắc
2025,B03,20.25,588,8734,8146,28.83459887751733,26.893364146583032,Miền Bắc
2025,B03,20.0,581,9315,8734,30.752723671178607,28.83459887751733,Miền Bắc
2025,B03,19.75,578,9893,9315,32.66094420600859,30.752723671178607,Miền Bắc
2025,B03,19.5,622,10515,9893,34.71442720369759,32.66094420600859,Miền Bắc
2025,B03,19.25,591,11106,10515,36.66556619346319,34.71442720369759,Miền Bắc
2025,B03,19.0,630,11736,11106,38.74546054803565,36.66556619346319,Miền Bắc
2025,B03,18.75,661,12397,11736,40.92769891053153,38.74546054803565,Miền Bắc
2025,B03,18.5,670,13067,12397,43.13965004952129,40.92769891053153,Miền Bắc
2025,B03,18.25,707,13774,13067,45.47375371409706,43.13965004952129,Miền Bắc
2025,B03,18.0,713,14487,13774,47.827665896335425,45.47375371409706,Miền Bắc
2025,B03,17.75,703,15190,14487,50.14856388246947,47.827665896335425,Miền Bắc
2025,B03,17.5,718,15908,15190,52.518983162759994,50.14856388246947,Miền Bắc
2025,B03,17.25,762,16670,15908,55.03466490590954,52.518983162759994,Miền Bắc
2025,B03,17.0,746,17416,16670,57.49752393529217,55.03466490590954,Miền Bắc
2025,B03,16.75,681,18097,17416,59.7457906899967,57.49752393529217,Miền Bắc
2025,B03,16.5,744,18841,18097,62.20204688015847,59.7457906899967,Miền Bắc
2025,B03,16.25,752,19593,18841,64.68471442720369,62.20204688015847,Miền Bắc
2025,B03,16.0,698,20291,19593,66.98910531528557,64.68471442720369,Miền Bắc
2025,B03,15.75,693,20984,20291,69.2769891053153,66.98910531528557,Miền Bắc
2025,B03,15.5,715,21699,20984,71.63750412677452,69.2769891053153,Miền Bắc
2025,B03,15.25,676,22375,21699,73.86926378342687,71.63750412677452,Miền Bắc
2025,B03,15.0,672,23047,22375,76.0878177616375,73.86926378342687,Miền Bắc
2025,B03,14.75,633,23680,23047,78.17761637504127,76.0878177616375,Miền Bắc
2025,B03,14.5,595,24275,23680,80.1419610432486,78.17761637504127,Miền Bắc
2025,B03,14.25,562,24837,24275,81.99735886431165,80.1419610432486,Miền Bắc
2025,B03,14.0,524,25361,24837,83.72730274017827,81.99735886431165,Miền Bắc
2025,B03,13.75,500,25861,25361,85.37801254539453,83.72730274017827,Miền Bắc
2025,B03,13.5,506,26367,25861,87.04853086827336,85.37801254539453,Miền Bắc
2025,B03,13.25,475,26842,26367,88.61670518322879,87.04853086827336,Miền Bắc
2025,B03,13.0,361,27203,26842,89.80851766259491,88.61670518322879,Miền Bắc
2025,B03,12.75,370,27573,27203,91.03004291845494,89.80851766259491,Miền Bắc
2025,B03,12.5,352,27925,27573,92.19214262132716,91.03004291845494,Miền Bắc
2025,B03,12.25,260,28185,27925,93.05051172003962,92.19214262132716,Miền Bắc
2025,B03,12.0,284,28469,28185,93.98811488940244,93.05051172003962,Miền Bắc
2025,B03,11.75,259,28728,28469,94.84318256850446,93.98811488940244,Miền Bắc
2025,B03,11.5,222,28950,28728,95.57609772202046,94.84318256850446,Miền Bắc
2025,B03,11.25,211,29161,28950,96.27269725982173,95.57609772202046,Miền Bắc
2025,B03,11.0,204,29365,29161,96.94618686034995,96.27269725982173,Miền Bắc
2025,B03,10.75,167,29532,29365,97.49752393529218,96.94618686034995,Miền Bắc
2025,B03,10.5,118,29650,29532,97.88709144932321,97.49752393529218,Miền Bắc
2025,B03,10.25,111,29761,29650,98.25354902608122,97.88709144932321,Miền Bắc
2025,B03,10.0,99,29860,29761,98.58038956751403,98.25354902608122,Miền Bắc
2025,B03,9.75,84,29944,29860,98.85770881479036,98.58038956751403,Miền Bắc
2025,B03,9.5,74,30018,29944,99.10201386596236,98.85770881479036,Miền Bắc
2025,B03,9.25,46,30064,30018,99.25387916804226,99.10201386596236,Miền Bắc
2025,B03,9.0,45,30109,30064,99.40244305051172,99.25387916804226,Miền Bắc
2025,B03,8.75,28,30137,30109,99.49488279960383,99.40244305051172,Miền Bắc
2025,B03,8.5,40,30177,30137,99.62693958402113,99.49488279960383,Miền Bắc
2025,B03,8.25,32,30209,30177,99.73258501155496,99.62693958402113,Miền Bắc
2025,B03,8.0,13,30222,30209,99.77550346649059,99.73258501155496,Miền Bắc
2025,B03,7.75,17,30239,30222,99.83162759986794,99.77550346649059,Miền Bắc
2025,B03,7.5,9,30248,30239,99.86134037636184,99.83162759986794,Miền Bắc
2025,B03,7.25,10,30258,30248,99.89435457246616,99.86134037636184,Miền Bắc
2025,B03,7.0,7,30265,30258,99.91746450973919,99.89435457246616,Miền Bắc
2025,B03,6.75,9,30274,30265,99.94717728623309,99.91746450973919,Miền Bắc
2025,B03,6.5,4,30278,30274,99.9603829646748,99.94717728623309,Miền Bắc
2025,B03,6.25,3,30281,30278,99.9702872235061,99.9603829646748,Miền Bắc
2025,B03,6.0,4,30285,30281,99.98349290194784,99.9702872235061,Miền Bắc
2025,B03,5.75,1,30286,30285,99.98679432155826,99.98349290194784,Miền Bắc
2025,B03,5.5,2,30288,30286,99.99339716077914,99.98679432155826,Miền Bắc
2025,B03,3.75,1,30289,30288,99.99669858038956,99.99339716077914,Miền Bắc
2025,B03,3.5,1,30290,30289,100.0,99.99669858038956,Miền Bắc
2025,B04,24.25,1,1,0,0.3215434083601286,0.0,Miền Bắc
2025,B04,24.0,1,2,1,0.6430868167202572,0.3215434083601286,Miền Bắc
2025,B04,23.0,1,3,2,0.964630225080386,0.6430868167202572,Miền Bắc
2025,B04,22.25,1,4,3,1.2861736334405145,0.964630225080386,Miền Bắc
2025,B04,21.25,4,8,4,2.572347266881029,1.2861736334405145,Miền Bắc
2025,B04,21.0,1,9,8,2.8938906752411575,2.572347266881029,Miền Bắc
2025,B04,20.5,3,12,9,3.858520900321544,2.8938906752411575,Miền Bắc
2025,B04,20.25,6,18,12,5.787781350482315,3.858520900321544,Miền Bắc
2025,B04,20.0,3,21,18,6.752411575562702,5.787781350482315,Miền Bắc
2025,B04,19.75,9,30,21,9.646302250803858,6.752411575562702,Miền Bắc
2025,B04,19.5,4,34,30,10.932475884244374,9.646302250803858,Miền Bắc
2025,B04,19.25,2,36,34,11.57556270096463,10.932475884244374,Miền Bắc
2025,B04,19.0,4,40,36,12.861736334405144,11.57556270096463,Miền Bắc
